transaction_id,reason_code,transaction_amount,avs_match,cvv_match,device_trust_score,ip_geo_match,delivery_confirmed,is_digital_good,customer_history_days,prior_disputes,confounder_feature,dispute_won
txn_029920,13.1,104.07,True,True,0.094,False,False,True,341,0,54.522,1
txn_029921,13.1,25.94,True,True,0.599,True,False,False,276,0,47.803,1
txn_029922,13.3,86.04,True,True,0.853,True,True,False,140,0,53.952,1
txn_029923,4853,139.01,True,True,0.456,True,True,True,520,0,53.931,1
txn_029924,13.3,160.51,True,True,0.751,True,True,True,478,0,60.288,1
txn_029925,10.4,83.72,True,True,0.33,True,False,False,424,0,34.163,1
txn_029926,10.4,186.25,False,True,0.595,True,False,False,637,0,54.331,0
txn_029927,4853,102.12,True,True,0.108,True,False,False,384,0,72.644,0
txn_029928,13.1,394.5,True,True,0.881,True,False,False,228,0,56.983,0
txn_029929,4853,187.53,True,True,0.943,True,True,False,213,0,16.294,1
txn_029930,13.1,24.76,True,True,0.915,True,True,False,505,0,34.904,1
txn_029931,4853,178.23,True,False,0.456,True,False,False,540,0,17.275,0
txn_029932,4853,115.22,True,True,0.118,True,False,False,776,0,43.836,1
txn_029933,13.3,106.3,False,True,0.483,True,True,True,591,0,42.64,1
txn_029934,10.4,45.35,True,True,0.576,False,False,False,744,0,55.55,1
txn_029935,13.1,280.89,True,False,0.567,True,True,False,900,1,38.456,0
txn_029936,4853,46.07,True,True,0.657,True,False,False,26,1,54.364,1
txn_029937,4853,84.69,False,False,0.241,True,False,True,726,0,60.699,1
txn_029938,10.4,129.19,True,True,0.073,True,False,True,767,0,71.544,0
txn_029939,13.1,307.17,True,True,0.415,True,False,False,909,0,52.778,0
txn_029940,11.1,74.4,True,True,0.653,True,False,False,80,0,49.736,1
txn_029941,13.1,305.2,False,False,0.28,True,True,False,730,0,78.315,1
txn_029942,11.1,24.98,True,True,0.742,True,False,True,764,0,71.648,1
txn_029943,11.1,100.37,True,True,0.789,True,True,False,115,0,55.662,1
txn_029944,4853,96.63,True,False,0.264,False,False,True,235,0,69.618,0
txn_029945,10.4,168.3,True,True,0.615,True,False,False,147,0,47.204,1
txn_029946,10.4,6.19,True,True,0.038,True,True,True,541,1,49.579,1
txn_029947,10.4,22.49,True,True,0.464,True,True,False,461,0,72.423,1
txn_029948,4853,32.1,True,True,0.25,True,False,True,868,0,52.411,1
txn_029949,13.1,5.0,False,True,0.761,True,False,False,627,0,59.553,0
txn_029950,10.4,101.8,True,True,0.527,True,True,True,718,1,52.46,1
txn_029951,13.1,5.0,True,True,0.668,True,True,False,146,1,19.566,0
txn_029952,13.1,5.0,True,True,0.361,True,True,False,8,0,65.653,1
txn_029953,11.1,524.44,True,True,0.646,True,True,True,603,0,91.816,1
txn_029954,13.3,213.61,True,True,0.049,True,True,False,303,0,33.02,0
txn_029955,13.3,173.71,False,True,0.257,True,True,False,47,0,39.437,0
txn_029956,10.4,277.89,True,True,0.349,True,True,False,456,0,53.765,1
txn_029957,4853,13.3,True,True,0.465,True,True,False,638,0,28.103,1
txn_029958,10.4,241.88,True,True,0.784,True,True,False,86,0,32.694,1
txn_029959,13.3,201.19,True,True,0.327,True,False,False,628,0,65.406,1
txn_029960,10.4,149.42,True,True,0.759,True,False,True,485,0,30.018,1
txn_029961,10.4,112.2,False,True,0.553,True,False,True,382,0,57.452,0
txn_029962,10.4,106.74,True,True,0.664,True,True,False,676,0,48.144,1
txn_029963,13.1,381.45,False,True,0.638,True,False,False,414,0,55.539,1
txn_029964,13.3,252.25,True,True,0.266,True,False,True,883,0,73.005,1
txn_029965,10.4,224.07,True,True,0.405,True,False,False,167,0,44.545,1
txn_029966,10.4,19.28,True,True,0.993,True,True,True,196,0,58.118,1
txn_029967,4853,251.3,True,True,0.062,True,False,True,788,0,14.677,1
txn_029968,10.4,44.48,True,True,0.322,True,True,False,960,0,53.32,1
txn_029969,10.4,123.38,False,True,0.413,True,True,True,979,0,35.213,1
txn_029970,13.1,156.59,True,True,0.357,True,True,False,618,0,53.034,1
txn_029971,11.1,30.77,True,True,0.428,True,True,True,54,1,51.079,0
txn_029972,10.4,6.41,False,True,0.836,True,True,True,297,0,51.133,0
txn_029973,4853,54.49,True,True,0.978,False,True,False,347,0,36.846,1
txn_029974,13.1,387.93,True,False,0.853,True,False,False,317,0,40.612,0
txn_029975,13.1,196.79,True,True,0.299,True,True,False,710,1,41.471,1
txn_029976,10.4,461.99,True,True,0.505,True,False,False,804,0,16.892,1
txn_029977,13.3,114.69,True,True,0.612,True,False,True,175,0,67.872,0
txn_029978,10.4,66.57,True,False,0.008,True,False,False,847,0,78.605,0
txn_029979,13.3,84.55,False,True,0.12,True,False,True,815,0,68.764,0
txn_029980,10.4,97.94,True,True,0.64,True,False,False,310,0,44.296,1
txn_029981,13.1,70.82,False,True,0.57,True,True,False,74,0,60.778,1
txn_029982,4853,69.38,True,True,0.645,True,True,False,495,2,49.183,0
txn_029983,13.3,243.14,True,True,0.85,True,False,False,636,0,51.812,1
txn_029984,10.4,106.76,True,True,0.383,True,False,True,289,0,47.489,1
txn_029985,13.3,179.2,True,True,0.099,True,True,False,196,0,39.156,0
txn_029986,13.3,5.0,True,True,0.581,True,False,True,216,0,42.886,1
txn_029987,10.4,380.37,True,True,0.832,False,False,True,882,0,4.78,1
txn_029988,13.1,19.43,True,True,0.232,True,True,True,858,0,35.154,0
txn_029989,10.4,21.84,True,True,0.395,True,True,False,147,0,67.903,0
txn_029990,13.1,35.91,True,True,0.077,True,False,True,214,0,41.259,1
txn_029991,13.3,77.62,True,True,0.463,True,True,False,834,0,58.953,1
txn_029992,10.4,28.83,False,True,0.319,False,False,True,117,0,39.519,1
txn_029993,10.4,214.14,False,True,0.658,True,False,False,445,0,56.245,0
txn_029994,10.4,258.84,True,True,0.393,False,True,True,844,0,27.908,1
txn_029995,4853,5.0,True,True,0.701,False,False,True,414,0,49.612,1
txn_029996,13.3,123.44,True,True,0.178,True,True,True,767,0,43.442,1
txn_029997,10.4,409.56,True,True,0.768,True,True,True,794,0,42.411,1
txn_029998,13.1,130.57,True,True,0.388,True,False,False,167,0,39.248,1
txn_029999,10.4,36.57,False,True,0.481,False,True,True,743,0,57.672,1
txn_030000,13.3,5.0,False,True,0.214,True,True,False,895,0,49.945,0
txn_030001,13.1,14.19,True,True,0.752,True,True,True,637,0,60.271,0
txn_030002,4853,118.55,False,True,0.291,True,False,False,513,0,31.137,1
txn_030003,10.4,167.13,False,True,0.896,True,True,False,919,0,74.966,1
txn_030004,13.1,106.71,False,True,0.396,True,True,True,173,1,66.928,0
txn_030005,13.3,231.36,True,True,0.487,True,True,False,45,0,70.641,0
txn_030006,11.1,17.19,True,True,0.462,True,False,True,273,0,71.424,1
txn_030007,13.1,65.91,True,True,0.604,True,True,True,959,0,76.519,1
txn_030008,13.3,105.22,True,True,0.594,True,True,True,461,0,46.227,1
txn_030009,13.1,39.29,True,True,0.574,True,True,False,563,0,54.277,0
txn_030010,13.1,469.98,True,True,0.169,True,True,False,289,0,45.185,1
txn_030011,4853,65.15,False,False,0.282,True,False,True,365,0,48.408,0
txn_030012,4853,93.23,True,True,0.552,True,True,True,624,0,43.309,1
txn_030013,13.3,65.09,True,False,0.997,True,False,False,598,0,53.569,1
txn_030014,13.1,139.53,False,False,0.38,False,False,True,610,0,49.922,0
txn_030015,11.1,30.11,False,True,0.339,True,False,False,835,1,56.861,0
txn_030016,10.4,26.24,True,True,0.371,True,True,False,200,0,41.033,0
txn_030017,10.4,227.59,True,True,0.829,False,True,True,856,0,38.026,0
txn_030018,13.3,208.33,True,True,0.655,True,True,False,260,0,61.606,1
txn_030019,10.4,5.93,True,True,0.905,True,True,False,916,0,38.898,1
txn_030020,4853,33.44,True,True,0.115,True,True,False,930,0,71.684,1
txn_030021,13.1,330.87,True,True,0.748,False,False,False,305,0,59.655,0
txn_030022,13.1,180.76,False,True,0.429,False,True,False,640,0,56.385,1
txn_030023,13.3,24.53,True,True,0.841,True,True,False,244,0,76.574,0
txn_030024,13.3,212.2,True,False,0.235,True,False,False,635,0,41.345,0
txn_030025,13.1,64.37,True,True,0.131,True,True,False,438,1,43.583,1
txn_030026,10.4,394.86,True,True,0.736,False,False,False,717,0,51.067,1
txn_030027,13.3,39.47,True,True,0.253,True,True,False,256,0,41.505,1
txn_030028,13.1,27.77,True,True,0.49,False,True,False,621,0,42.403,0
txn_030029,10.4,42.8,True,True,0.231,True,False,True,600,0,41.206,0
txn_030030,13.3,105.09,True,True,0.657,True,True,True,358,0,43.429,0
txn_030031,10.4,5.0,True,True,0.539,True,True,False,184,0,43.862,1
txn_030032,4853,71.01,True,True,0.544,False,True,True,702,1,39.504,0
txn_030033,13.3,455.0,True,True,0.705,False,True,False,463,0,51.16,0
txn_030034,4853,105.36,True,True,0.042,False,True,True,765,0,49.013,1
txn_030035,13.1,642.1,True,True,0.035,True,False,False,397,0,51.854,0
txn_030036,4853,19.33,True,True,0.102,False,False,False,909,1,58.214,1
txn_030037,10.4,318.87,False,True,0.448,True,True,True,4,0,46.437,1
txn_030038,10.4,420.39,True,True,0.343,True,True,False,458,0,85.895,1
txn_030039,10.4,65.0,True,True,0.269,True,False,False,437,0,76.921,0
txn_030040,13.1,74.03,True,True,0.883,True,False,False,36,0,34.634,0
txn_030041,10.4,107.58,True,True,0.887,True,True,True,208,0,46.929,1
txn_030042,13.1,227.3,True,True,0.234,True,True,False,592,1,69.263,1
txn_030043,13.1,63.64,True,True,0.821,False,True,True,471,0,60.049,1
txn_030044,13.1,238.64,True,True,0.503,True,True,False,213,0,49.366,1
txn_030045,13.3,156.93,True,False,0.826,False,True,False,515,1,49.627,0
txn_030046,10.4,160.91,False,True,0.308,True,True,False,548,0,43.248,0
txn_030047,13.3,188.07,True,True,0.442,False,True,False,456,0,42.038,0
txn_030048,13.1,16.42,False,True,0.196,True,True,False,800,0,31.856,1
txn_030049,4853,5.0,False,True,0.948,True,False,False,227,0,60.771,0
txn_030050,13.1,156.63,False,True,0.335,True,True,True,21,0,49.489,0
txn_030051,4853,40.84,True,True,0.385,True,True,False,224,0,44.81,0
txn_030052,13.1,90.26,True,True,0.645,True,False,False,611,0,51.26,0
txn_030053,4853,88.34,True,True,0.148,True,True,True,295,0,42.03,0
txn_030054,10.4,5.0,False,True,0.044,False,True,False,661,0,77.127,0
txn_030055,13.3,94.89,True,True,0.47,False,True,True,110,0,19.063,0
txn_030056,11.1,25.41,True,True,0.406,True,False,True,39,0,56.827,1
txn_030057,10.4,9.4,True,False,0.823,True,True,False,355,0,40.016,1
txn_030058,13.1,164.97,True,False,0.048,True,False,False,130,0,57.408,0
txn_030059,11.1,144.86,False,True,0.057,False,False,True,695,0,65.51,0
txn_030060,13.1,178.36,True,True,0.713,True,True,False,232,0,70.314,1
txn_030061,10.4,37.0,True,True,0.668,True,True,False,847,0,43.244,1
txn_030062,13.3,23.38,True,True,0.284,True,False,False,868,0,63.943,1
txn_030063,10.4,137.24,True,True,0.222,True,False,False,104,0,54.032,0
txn_030064,11.1,541.71,True,True,0.561,True,True,False,555,0,46.324,1
txn_030065,10.4,605.35,False,True,0.623,True,True,False,274,1,39.211,1
txn_030066,10.4,218.51,True,True,0.849,True,True,False,530,0,40.395,1
txn_030067,10.4,156.2,True,True,0.364,False,True,False,938,0,69.866,0
txn_030068,13.3,15.21,True,True,0.184,True,True,True,102,0,32.204,1
txn_030069,4853,130.02,True,False,0.075,True,False,False,434,0,55.567,1
txn_030070,10.4,419.83,False,True,0.335,True,True,False,950,0,62.672,0
txn_030071,10.4,240.09,True,True,0.334,True,False,False,341,0,31.417,0
txn_030072,13.1,39.18,True,True,0.972,True,True,True,948,0,64.822,0
txn_030073,11.1,20.12,True,True,0.266,True,False,True,866,0,60.074,1
txn_030074,13.1,67.96,True,True,0.893,True,True,False,215,0,39.468,1
txn_030075,13.1,368.5,True,True,0.834,True,True,False,536,0,57.352,1
txn_030076,13.1,46.19,True,True,0.63,False,True,False,452,0,65.362,1
txn_030077,10.4,118.51,True,True,0.177,True,False,False,936,0,22.346,1
txn_030078,13.1,139.74,False,True,0.067,True,True,True,109,0,35.714,0
txn_030079,13.1,10.19,True,True,0.092,True,True,False,282,0,57.214,1
txn_030080,11.1,114.52,True,False,0.0,False,True,False,631,0,62.738,0
txn_030081,4853,116.21,True,True,0.719,True,True,False,480,0,44.594,1
txn_030082,13.3,54.35,True,True,0.419,False,True,False,215,0,32.891,1
txn_030083,13.1,266.03,True,True,0.826,True,True,False,518,1,48.571,1
txn_030084,13.1,423.56,True,True,0.454,True,True,True,131,0,45.99,1
txn_030085,10.4,29.41,False,False,0.794,True,True,False,121,0,57.926,0
txn_030086,13.3,27.42,True,True,0.701,True,True,False,699,2,59.082,0
txn_030087,13.1,58.2,True,False,0.203,True,True,False,704,0,44.294,1
txn_030088,4853,44.79,True,True,0.23,True,True,False,24,0,44.778,1
txn_030089,10.4,38.37,True,True,0.045,False,True,True,854,0,60.578,0
txn_030090,13.3,620.72,True,False,0.542,True,True,True,387,1,49.852,0
txn_030091,13.3,59.12,True,True,0.43,True,False,True,635,0,71.918,1
txn_030092,10.4,283.77,False,True,0.881,True,True,False,242,0,46.854,1
txn_030093,13.3,99.49,True,True,0.047,True,True,True,835,0,53.189,1
txn_030094,4853,454.3,True,True,0.999,False,True,False,966,0,11.415,1
txn_030095,4853,352.73,True,True,0.685,True,True,True,262,0,61.431,1
txn_030096,13.3,396.72,True,False,0.85,True,True,True,586,0,33.102,0
txn_030097,10.4,31.16,False,True,0.232,True,True,True,491,0,36.94,0
txn_030098,4853,295.93,True,False,0.986,True,True,False,105,0,21.601,0
txn_030099,13.3,84.42,True,True,0.021,False,True,True,716,1,34.881,0
txn_030100,13.1,100.52,True,True,0.32,False,False,False,203,0,65.23,1
txn_030101,10.4,36.72,True,True,0.599,True,False,False,335,0,68.48,0
txn_030102,10.4,49.61,False,True,0.459,True,True,False,465,0,59.979,0
txn_030103,10.4,87.64,False,True,0.828,True,False,False,700,0,35.072,0
txn_030104,13.3,220.11,True,True,0.843,True,True,True,146,0,89.497,1
txn_030105,10.4,160.11,True,True,0.103,True,True,False,583,0,44.59,1
txn_030106,10.4,15.21,False,True,0.728,True,True,True,304,0,56.121,0
txn_030107,13.1,262.75,True,True,0.66,True,False,False,343,0,53.059,0
txn_030108,13.1,216.01,True,True,0.851,True,False,False,831,0,31.973,0
txn_030109,10.4,89.16,True,False,0.286,False,True,False,873,0,35.086,0
txn_030110,10.4,404.53,True,True,0.932,False,False,False,724,0,58.524,0
txn_030111,10.4,138.52,True,True,0.077,True,True,False,827,0,30.899,1
txn_030112,13.3,200.88,True,True,0.938,True,True,False,874,0,63.084,1
txn_030113,10.4,158.7,True,True,0.885,True,True,True,33,1,70.985,1
txn_030114,13.1,148.11,False,True,0.235,True,True,False,145,0,49.366,1
txn_030115,10.4,256.74,True,True,0.001,True,False,True,79,0,33.942,1
txn_030116,10.4,5.0,True,True,0.074,True,False,False,107,0,49.188,0
txn_030117,13.1,401.62,True,True,0.83,True,False,False,322,0,37.251,1
txn_030118,10.4,17.73,True,True,0.423,True,True,False,120,0,37.364,0
txn_030119,10.4,106.04,True,True,0.666,False,True,False,487,0,65.406,0
txn_030120,13.1,11.18,True,True,0.686,True,True,False,958,0,55.783,1
txn_030121,13.1,357.0,True,True,0.69,True,False,False,962,0,28.003,0
txn_030122,13.3,255.96,True,True,0.015,True,True,False,957,0,41.119,0
txn_030123,10.4,37.29,True,False,0.08,True,False,False,359,0,56.541,0
txn_030124,4853,283.79,True,False,0.296,False,True,False,693,0,30.143,1
txn_030125,11.1,108.35,False,True,0.731,True,True,False,1,1,53.41,0
txn_030126,13.3,17.52,True,True,0.503,True,True,False,941,0,47.133,1
txn_030127,13.1,28.18,True,True,0.5,False,False,True,998,0,59.912,1
txn_030128,11.1,249.83,False,True,0.292,True,True,True,897,0,67.244,0
txn_030129,10.4,400.94,True,True,0.714,False,True,False,822,0,43.741,1
txn_030130,10.4,19.48,True,True,0.325,False,False,True,846,0,59.331,0
txn_030131,10.4,60.03,True,True,0.541,True,False,True,114,0,31.567,1
txn_030132,4853,48.26,True,True,0.714,True,False,False,795,0,58.675,1
txn_030133,13.1,89.07,False,True,0.61,True,True,False,446,0,59.545,1
txn_030134,4853,454.18,True,True,0.261,True,True,False,882,1,36.591,1
txn_030135,10.4,226.15,True,False,0.558,True,False,True,39,0,68.934,1
txn_030136,4853,112.57,True,True,0.364,False,False,True,268,1,89.25,0
txn_030137,4853,161.84,False,True,0.043,True,True,False,223,0,27.009,0
txn_030138,4853,18.56,True,True,0.184,False,True,True,495,0,76.134,0
txn_030139,13.1,415.38,True,True,0.706,False,True,True,527,0,44.653,1
txn_030140,4853,28.55,True,True,0.496,False,False,False,340,0,69.426,0
txn_030141,4853,16.38,True,True,0.236,True,False,False,437,0,43.703,1
txn_030142,13.1,465.65,False,True,0.052,True,False,True,786,0,46.766,0
txn_030143,13.1,199.26,True,True,0.437,True,True,True,439,0,55.836,1
txn_030144,13.3,439.59,True,True,0.321,True,True,True,969,0,49.303,1
txn_030145,13.1,469.64,True,True,0.376,True,False,False,509,0,61.624,0
txn_030146,13.3,27.4,True,True,0.281,True,False,True,159,0,49.328,1
txn_030147,10.4,48.21,True,True,0.978,True,False,True,121,0,17.8,1
txn_030148,13.1,40.79,True,True,0.812,True,True,True,342,0,29.015,1
txn_030149,10.4,62.79,True,False,0.314,False,False,False,105,0,34.786,1
txn_030150,10.4,54.03,False,False,0.537,False,True,False,934,0,52.169,0
txn_030151,10.4,634.51,True,True,0.566,True,True,True,662,0,35.148,1
txn_030152,11.1,231.5,False,True,0.214,True,True,False,666,0,75.044,0
txn_030153,10.4,49.61,True,False,0.774,True,True,True,111,0,57.405,1
txn_030154,11.1,83.53,True,True,0.866,True,True,True,620,0,48.312,1
txn_030155,13.3,118.33,True,True,0.613,True,True,True,908,0,27.509,0
txn_030156,13.1,185.13,True,True,0.866,True,True,False,685,0,44.036,1
txn_030157,10.4,136.33,True,True,0.59,False,True,True,545,0,57.388,1
txn_030158,10.4,23.15,True,True,0.568,False,True,True,936,0,33.659,1
txn_030159,13.1,9.65,True,False,0.516,True,True,True,353,0,81.067,0
txn_030160,10.4,408.06,False,False,0.399,True,False,False,500,0,48.295,0
txn_030161,13.1,75.38,True,True,0.558,True,False,True,246,0,42.041,1
txn_030162,4853,5.0,False,False,0.951,True,True,True,221,0,41.385,0
txn_030163,10.4,204.89,False,True,0.877,True,False,True,813,0,39.106,1
txn_030164,13.1,87.83,True,False,0.477,False,False,True,809,0,73.112,0
txn_030165,4853,60.44,False,True,0.17,True,True,True,964,0,26.182,0
txn_030166,4853,168.13,True,True,0.418,True,False,True,801,0,27.689,1
txn_030167,4853,267.1,False,True,0.7,True,False,True,812,0,45.997,0
txn_030168,11.1,39.3,True,False,0.126,True,False,True,525,0,45.609,0
txn_030169,13.1,114.01,True,True,0.335,False,True,False,690,0,62.1,1
txn_030170,4853,216.09,True,True,0.824,True,True,False,525,0,51.232,1
txn_030171,4853,344.23,True,True,0.46,True,True,True,725,0,82.211,1
txn_030172,13.1,303.05,True,False,0.483,True,False,False,281,0,36.052,0
txn_030173,13.1,48.42,True,False,0.371,True,True,True,308,1,42.703,0
txn_030174,13.1,44.32,False,False,0.667,False,False,False,390,0,53.984,0
txn_030175,13.1,60.91,True,True,0.286,False,False,False,30,0,30.867,0
txn_030176,10.4,339.96,True,True,0.058,True,True,False,171,0,51.719,1
txn_030177,13.3,124.83,True,True,0.907,True,True,True,47,0,63.084,1
txn_030178,13.1,123.24,True,True,0.118,False,False,True,371,0,26.881,0
txn_030179,13.1,22.52,False,True,0.714,True,True,False,530,0,41.878,1
txn_030180,10.4,230.28,True,True,0.497,True,False,False,697,0,66.256,1
txn_030181,13.3,194.77,True,True,0.761,True,True,False,630,0,44.357,1
txn_030182,10.4,232.36,False,True,0.727,True,False,True,126,0,54.399,1
txn_030183,10.4,56.7,False,True,0.628,True,True,False,618,0,35.712,0
txn_030184,13.3,463.1,True,False,0.075,True,False,True,551,0,43.589,0
txn_030185,13.1,51.61,True,True,0.283,False,True,False,638,1,40.648,0
txn_030186,10.4,234.98,True,True,0.428,True,False,False,517,0,57.303,1
txn_030187,13.1,161.4,True,True,0.023,False,True,False,960,0,61.326,1
txn_030188,13.3,209.01,True,False,0.967,False,True,False,974,0,31.764,1
txn_030189,13.3,475.96,True,True,0.21,True,False,True,43,0,43.959,1
txn_030190,13.1,38.08,True,False,0.992,False,True,False,377,0,29.529,0
txn_030191,10.4,86.75,True,True,0.214,True,True,True,701,0,67.7,0
txn_030192,13.3,44.84,True,True,0.701,True,False,False,681,1,39.336,1
txn_030193,4853,394.31,True,True,0.496,True,False,False,610,0,52.577,0
txn_030194,13.3,161.93,True,True,0.288,True,False,True,889,0,15.255,1
txn_030195,11.1,60.85,True,True,0.728,False,True,False,675,0,69.852,1
txn_030196,13.1,28.04,True,True,0.561,False,True,False,139,0,81.08,1
txn_030197,13.3,90.81,True,True,0.661,False,True,True,94,0,45.217,1
txn_030198,4853,133.71,True,True,0.541,False,True,False,704,0,76.108,0
txn_030199,13.3,293.8,True,True,0.08,True,False,False,205,0,41.646,1
txn_030200,4853,32.68,True,True,0.971,True,False,True,130,1,60.063,0
txn_030201,13.1,192.1,True,True,0.614,True,False,True,957,0,44.07,1
txn_030202,4853,212.42,True,True,0.769,True,False,False,929,0,53.175,1
txn_030203,13.3,37.82,True,True,0.194,True,True,False,595,0,28.806,0
txn_030204,4853,129.59,True,True,0.607,True,False,True,356,0,50.025,1
txn_030205,10.4,235.63,True,True,0.677,True,True,False,730,0,38.102,1
txn_030206,13.3,6.76,True,True,0.444,True,False,True,268,2,67.99,1
txn_030207,11.1,308.97,True,True,0.332,True,False,True,994,0,46.141,1
txn_030208,10.4,18.67,True,True,0.68,True,True,False,17,0,49.042,1
txn_030209,13.3,75.61,False,False,0.963,False,False,True,375,0,29.739,0
txn_030210,11.1,10.47,True,True,0.622,False,True,False,77,0,52.261,0
txn_030211,10.4,63.26,True,True,0.622,True,False,True,114,0,45.768,1
txn_030212,13.1,98.43,True,True,0.325,False,True,False,251,0,81.585,1
txn_030213,13.1,327.91,True,True,0.203,True,True,True,882,0,49.258,1
txn_030214,13.1,314.56,False,True,0.88,False,True,False,383,0,63.421,0
txn_030215,10.4,157.16,True,True,0.056,True,False,False,329,0,53.131,1
txn_030216,10.4,105.28,True,True,0.678,True,False,False,370,0,58.777,1
txn_030217,10.4,198.71,True,True,0.586,True,False,False,406,0,42.403,1
txn_030218,10.4,353.96,True,True,0.698,True,False,True,510,0,64.561,1
txn_030219,10.4,93.79,False,True,0.855,True,True,True,403,0,40.198,0
txn_030220,13.3,72.0,True,False,0.79,True,True,False,438,0,71.709,1
txn_030221,13.1,61.45,True,True,0.471,False,True,False,115,0,44.372,0
txn_030222,13.3,58.3,True,True,0.386,True,True,False,262,0,34.451,0
txn_030223,10.4,427.0,True,False,0.395,False,True,False,439,0,63.364,0
txn_030224,13.1,34.65,True,True,0.487,True,True,False,920,0,75.229,1
txn_030225,13.1,53.1,True,True,0.719,False,True,False,198,0,49.45,1
txn_030226,11.1,9.49,False,True,0.781,True,True,False,844,0,51.84,1
txn_030227,13.3,107.63,True,True,0.389,False,True,False,334,0,22.318,0
txn_030228,4853,26.1,True,True,0.403,False,True,True,798,0,41.022,0
txn_030229,10.4,267.48,False,True,0.973,True,True,False,578,0,58.923,0
txn_030230,13.3,9.57,True,True,0.86,True,True,False,686,1,57.902,1
txn_030231,13.1,44.54,True,False,0.23,True,False,False,868,0,67.122,0
txn_030232,11.1,7.32,True,True,0.455,False,True,True,110,0,68.774,0
txn_030233,13.1,173.0,True,True,0.938,True,False,True,95,0,64.425,1
txn_030234,13.1,67.29,False,False,0.099,False,True,False,632,0,51.779,0
txn_030235,10.4,105.6,True,True,0.954,True,False,True,829,1,32.608,1
txn_030236,13.3,37.18,True,False,0.971,True,True,False,669,0,29.045,1
txn_030237,10.4,85.69,True,True,0.086,False,False,False,175,1,50.192,0
txn_030238,10.4,405.17,True,True,0.253,False,True,False,530,0,68.882,0
txn_030239,10.4,168.83,False,True,0.02,True,True,False,552,0,38.008,0
txn_030240,4853,275.63,True,False,0.89,True,True,True,344,0,71.461,0
txn_030241,13.1,191.09,True,False,0.133,True,True,False,0,0,23.26,1
txn_030242,4853,99.7,True,True,0.287,False,False,False,575,0,26.522,0
txn_030243,4853,113.69,False,True,0.928,True,True,False,386,0,71.439,0
txn_030244,4853,139.34,True,True,0.385,True,True,True,815,0,59.503,1
txn_030245,4853,255.46,True,False,0.387,True,False,True,794,0,89.292,0
txn_030246,4853,448.65,True,True,0.321,True,False,False,992,0,64.774,1
txn_030247,10.4,18.68,True,True,0.916,True,True,True,125,0,30.113,1
txn_030248,10.4,329.01,True,True,0.986,True,True,False,443,0,55.563,1
txn_030249,13.3,83.33,True,True,0.863,True,False,False,914,0,51.948,1
txn_030250,13.1,224.65,True,True,0.239,False,True,True,931,0,42.559,0
txn_030251,10.4,306.37,True,True,0.645,True,False,False,17,0,46.583,1
txn_030252,13.3,478.81,True,True,0.447,False,True,True,313,0,23.717,0
txn_030253,13.1,6.77,True,True,0.835,False,True,False,742,0,63.726,1
txn_030254,4853,43.43,True,True,0.834,True,False,True,325,0,64.501,1
txn_030255,13.3,120.51,True,True,0.556,True,True,True,583,0,54.257,1
txn_030256,13.1,17.57,True,True,0.871,False,False,False,587,0,36.638,0
txn_030257,13.1,238.37,True,True,0.282,False,False,False,119,0,78.758,1
txn_030258,13.1,303.34,False,True,0.611,False,True,False,114,0,38.099,0
txn_030259,4853,128.48,True,True,0.956,True,False,False,966,1,58.05,1
txn_030260,10.4,42.68,True,True,0.374,True,True,True,551,0,49.106,0
txn_030261,13.1,285.7,True,True,0.872,True,False,False,59,0,42.231,0
txn_030262,13.3,38.1,False,True,0.604,True,True,True,574,0,44.728,0
txn_030263,13.1,41.03,True,True,0.544,True,False,False,927,0,73.289,0
txn_030264,10.4,45.58,True,True,0.557,False,True,True,139,0,65.224,0
txn_030265,10.4,251.46,True,True,0.884,True,True,False,102,0,67.269,0
txn_030266,10.4,393.54,True,True,0.696,True,True,False,934,0,34.845,1
txn_030267,13.1,8.93,False,True,0.389,True,True,False,886,0,49.464,1
txn_030268,4853,21.55,True,True,0.303,True,False,False,426,0,60.575,1
txn_030269,13.1,15.67,True,True,0.937,False,False,False,374,1,46.583,0
txn_030270,10.4,84.5,True,True,0.669,True,False,True,296,0,47.092,1
txn_030271,13.1,106.55,True,True,0.815,True,True,False,658,0,49.983,1
txn_030272,10.4,225.88,True,True,0.175,True,True,False,355,0,42.991,0
txn_030273,4853,5.0,True,True,0.867,False,True,False,559,1,17.633,0
txn_030274,13.1,67.63,True,True,0.81,True,False,True,732,0,55.683,1
txn_030275,4853,209.71,False,True,0.823,False,True,True,943,0,24.421,0
txn_030276,13.1,48.27,True,True,0.007,True,False,False,490,0,43.669,0
txn_030277,11.1,284.94,True,True,0.636,True,True,True,886,0,49.568,1
txn_030278,10.4,225.93,True,True,0.485,True,True,False,436,1,39.226,1
txn_030279,10.4,232.81,True,True,0.264,True,True,False,428,0,62.603,0
txn_030280,10.4,66.29,True,True,0.954,True,False,False,252,0,32.658,1
txn_030281,13.3,440.67,False,True,0.903,True,False,True,624,0,22.801,1
txn_030282,13.1,387.95,False,True,0.401,True,False,False,520,0,40.316,0
txn_030283,13.1,32.75,False,True,0.822,True,True,False,504,0,54.431,1
txn_030284,11.1,317.72,True,True,0.523,False,True,True,509,0,32.949,0
txn_030285,10.4,350.76,True,True,0.825,False,False,True,541,0,69.35,1
txn_030286,13.1,155.08,True,False,0.609,True,True,False,532,0,65.891,1
